"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1957867610533687727","Tue Aug 19 21:08:37 +0000 2025","0","@Runeliss Emang Telkomsel nya kenapa Kak? -Feri","1957912612706087184","","Runeliss","in","","0","0","0","https://x.com/undefined/status/1957912612706087184","255409050",
"1957631140514140404","Tue Aug 19 21:05:47 +0000 2025","0","@sehatorangnya Telkomsel Kakak juga sama? Coba aktifin fitur blokir panggilan dari nomor tidak dikenal di hp nya Kak -Feri","1957911896675480021","","sehatorangnya","in","","0","0","0","https://x.com/undefined/status/1957911896675480021","255409050",
"1957862721329701043","Tue Aug 19 21:01:08 +0000 2025","0","@itswooniverse Kalau buat akses aplikasi lainnya aman gak Kak? -Feri","1957910726213001720","","itswooniverse","in","","0","0","0","https://x.com/undefined/status/1957910726213001720","255409050",
"1957862335894487476","Tue Aug 19 20:54:01 +0000 2025","0","@Sluttyeolmae Bapuk kenapa Kak Telkomsel nya? Ceritain detailnya yuk biar kita bantu -Feri","1957908939011711391","","Sluttyeolmae","in","","0","0","0","https://x.com/undefined/status/1957908939011711391","255409050",
"1957850190330884256","Tue Aug 19 20:48:56 +0000 2025","0","@linyihaocun Mantap... Makasih loh udah rekomendasiin paket Telkomsel BTW Kak @linyihaocun aktifin paket yang mana nih? Spill dong ","1957907659723796562","","linyihaocun","in","","0","0","0","https://x.com/undefined/status/1957907659723796562","255409050",
"1957902306491637908","Tue Aug 19 20:29:52 +0000 2025","0","@anaknya_bude @anaknya_bude Duuuh maaf Kakak alami kendala jaringan Agar jaringannya normal lagi silakan kirim nomor HP nomor lain yang alami kendala sama jika ada. tanggal waktu kejadian dan detail lokasi ke DM untuk dibantu cek dulu ya. -Beeru","1957902858013274611","","anaknya_bude","in","","0","0","0","https://x.com/undefined/status/1957902858013274611","255409050",
"1957896850025156926","Tue Aug 19 20:10:10 +0000 2025","0","@scwbyy @scwbyy Skg sinyalnya udah normal ya Kak? Selamat menikmati layanan Telkomselnya lagi. Kalau Kakak alami kendala jaringan silakan kirim nomor nomor HP nomor lain yang alami kendala sama jika ada tanggal waktu kejadian dan detail lokasi ke DM. -Beeru","1957897900530512147","","scwbyy","in","","0","0","0","https://x.com/undefined/status/1957897900530512147","255409050",
"1957896850025156926","Tue Aug 19 20:05:59 +0000 2025","0","@Telkomsel pliss dari kemarin malam sinyal aku ilanggggg baru normal sekarang https://t.co/SHqPEus6Au","1957896850025156926","https://pbs.twimg.com/media/GyvYzxFacAIY8uD.jpg","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957896850025156926","1273445134705688576",
"1957895804653564171","Tue Aug 19 20:05:04 +0000 2025","0","@selenophilee99_ @selenophilee99_ Kak. Maaf ya. Untuk tarif paket udah disesuaikan sama benefit kuota yang didapatkan. Jangan khawatir Kakak juga bisa info ke DM nomor HP dan kebutuhan kuotanya agar Neira cek lebih lanjut. -Neira","1957896616758898904","","selenophilee99_","in","","0","0","0","https://x.com/undefined/status/1957896616758898904","255409050",
"1957895804653564171","Tue Aug 19 20:01:50 +0000 2025","0","telkomsel makin kesini makin ga ngotakk harga kuota nya p @Telkomsel","1957895804653564171","","","in","","0","1","0","https://x.com/undefined/status/1957895804653564171","1270287713841762305",
